People_num,Meters,Have_gas,Have_induction,Have_vitro,Have_AC,Have_calef,Monthm,Day_of_the_week,Kwh_daily_consumption
7,161,0,1,0,1,0,3,2,29.686561748321445
7,142,2,1,0,2,2,7,1,29.985013693167392
5,199,0,1,0,1,2,11,2,29.932463229986286
2,164,1,1,0,0,2,4,4,14.961797074190166
1,137,2,2,1,0,2,4,5,16.60648050915498
6,179,2,0,2,2,1,12,2,50.26194146647429
4,135,0,1,2,0,1,1,7,48.24762416618418
7,143,2,2,1,0,0,10,6,29.521381158637134
5,61,0,2,1,2,0,8,6,20.119846525491905
5,61,0,0,2,2,1,6,0,19.88140364817825
5,78,0,0,1,0,1,8,1,19.424962882853976
1,87,1,0,2,2,0,1,0,6.2542222268470535
1,101,2,0,0,0,1,1,7,34.88287672444598
5,173,1,1,2,0,1,2,2,47.060488192955816
5,81,2,0,2,1,0,3,3,16.992681097812557
6,57,2,0,0,0,1,12,6,45.00683733861035
4,153,2,2,0,1,0,10,3,19.377955882415325
2,162,1,0,2,2,2,5,4,13.77309091104447
4,164,1,0,0,1,2,12,0,17.891319056861896
5,111,1,1,0,1,0,12,4,21.85386693390004
2,127,1,1,1,1,0,11,4,15.932736039720396
4,63,2,0,1,1,2,8,0,35.12496805260287
3,87,0,0,2,2,1,9,1,13.282032460196202
1,150,1,2,0,1,2,5,0,9.981362581194983
1,192,1,2,2,2,1,4,5,20.330363103980243
7,148,0,0,1,1,0,6,3,38.463815719741
6,173,2,0,2,2,0,7,1,22.391579144883544
1,67,1,2,1,2,2,5,3,5.695928665202285
4,189,0,0,0,1,2,5,5,21.662294893544335
6,178,2,1,0,0,0,6,3,33.07136763669922
2,52,1,1,0,0,2,3,4,13.314609523721174
3,60,0,0,1,0,2,5,3,14.590726513081034
5,64,0,1,0,2,1,9,1,21.766209665969438
7,183,1,2,0,1,1,12,3,51.23728859758605
3,137,0,2,0,1,0,2,5,16.606570252587847
1,82,1,0,2,0,0,4,5,6.2817278730032395
5,95,1,2,1,0,2,3,3,20.10069461343645
6,155,1,1,2,1,1,10,1,23.13142613932553
3,148,2,0,0,1,1,4,2,22.944673465801383
7,66,2,2,0,0,0,1,7,23.88317620762555
6,100,0,1,0,2,2,7,3,24.774739224881102
2,127,0,2,0,2,0,5,1,16.41472643770091
6,131,2,1,0,1,0,11,5,26.237833183423888
2,123,0,1,0,1,2,9,3,27.762199912345135
1,99,0,0,2,1,2,2,6,9.07922621824879
1,142,1,2,0,0,2,7,0,8.841725485522415
2,101,0,2,2,0,2,1,3,12.868991565339497
6,168,1,0,0,1,1,5,4,21.065729349222213
5,154,1,2,0,0,0,9,0,19.666008496655632
6,198,1,0,2,1,0,2,1,24.161239300654465
4,169,1,1,2,0,2,7,2,21.66846053496868
2,130,2,2,0,0,0,2,1,13.430360020220489
1,194,0,2,0,2,1,8,3,15.346805435318668
3,74,0,2,0,2,1,10,6,13.540204003976598
6,53,1,1,1,1,2,9,4,33.52570692660977
1,173,1,0,0,0,0,7,4,11.717385653716596
7,69,0,1,0,1,2,9,0,36.53127895720225
7,113,2,0,2,1,2,6,0,35.486793526921645
5,69,0,2,0,1,1,7,2,32.26345277076231
7,187,0,2,0,0,1,3,1,34.217519042145554
6,196,0,2,0,0,0,1,2,26.93260902315095
1,158,2,2,0,0,1,5,0,13.139103086813588
2,158,2,0,0,2,0,7,7,13.573200576649262
4,170,1,2,2,0,2,11,7,17.492377798687603
6,200,2,1,2,2,1,1,3,56.59133520284231
3,58,0,2,1,1,0,1,2,16.760782115217847
6,55,2,0,1,1,2,9,2,30.535026639162282
1,185,1,0,1,1,2,2,0,14.432095478594944
2,104,0,2,2,1,0,10,1,14.425511275933056
3,165,2,1,0,1,0,3,2,19.79930686223937
6,126,2,2,0,1,1,3,7,27.869995126376953
5,77,2,2,2,0,0,1,1,17.99397088135785
7,172,1,1,2,0,2,12,1,27.925057837904223
4,58,0,2,0,1,1,4,2,21.35253864789917
7,171,2,2,2,1,1,9,7,38.4178510371365
7,156,2,0,0,0,1,10,7,25.869311370868875
4,199,2,2,2,2,1,7,3,22.328198566149666
3,61,1,1,1,0,1,3,5,19.65934203214576
2,200,2,0,1,1,2,12,3,21.187380917570614
1,185,1,0,2,2,0,5,1,10.724157794527027
2,71,0,0,0,2,1,9,0,10.10463892459784
3,110,2,2,1,1,2,12,0,16.810589855044505
6,130,0,2,2,2,0,6,0,23.651454505276845
1,56,0,1,2,1,2,5,1,14.009985772116366
3,107,2,0,0,0,0,7,2,14.881445058165166
6,186,2,1,2,0,0,6,6,28.433886566114655
1,123,1,1,1,0,0,2,2,11.668147607769148
1,72,2,2,2,0,1,9,5,9.547191352029715
5,149,0,0,0,0,2,9,4,20.62434944379858
3,67,0,2,2,2,1,6,4,11.94215201757164
1,68,0,1,1,0,1,5,3,12.340288978536696
1,160,2,1,1,1,0,2,5,17.972413702356263
3,165,2,0,0,0,2,10,4,16.984640366022703
7,165,2,0,0,2,0,5,1,24.618035963496162
6,197,2,0,2,2,2,9,2,25.379076928990052
4,145,0,0,0,1,2,12,6,18.356326126565584
3,185,1,0,2,0,2,7,6,15.24591701194301
4,104,0,0,0,1,2,12,7,17.235812812345728
2,128,2,0,0,2,2,8,7,14.890778672476104
2,87,1,0,2,2,2,4,0,11.7485345232229
2,173,2,0,1,1,2,4,4,20.645841374829356
1,154,2,1,2,2,1,6,1,20.689695048002932
7,186,0,1,1,2,0,10,7,27.218514338330987
4,77,2,0,1,1,1,11,3,36.0804142798501
2,89,0,1,1,2,0,11,3,14.408028639683453
4,126,2,2,0,2,2,7,6,17.9082169391781
6,129,0,2,0,2,2,3,6,22.49717974448317
7,197,0,0,1,0,2,2,3,32.13030439320012
1,112,0,1,2,2,2,1,7,13.220141855512745
6,97,2,2,0,0,0,4,3,18.681176893741757
1,134,2,0,0,1,1,8,3,29.398380255413024
7,79,1,0,2,1,0,11,2,20.981984086234114
3,134,2,2,0,0,1,9,2,15.18637475564489
6,182,2,1,1,1,2,2,2,29.252155252888567
2,201,1,2,1,1,2,5,0,16.413147284187392
1,179,1,1,1,1,2,8,7,30.906496248832646
1,161,2,0,0,1,1,9,6,27.008246732204036
3,194,2,0,2,2,0,10,7,16.9331977613676
2,158,0,2,2,1,1,4,3,22.016821375991825
1,79,1,2,0,1,0,4,5,7.064199233117515
2,69,2,1,1,0,0,5,1,15.677117043708204
5,55,0,1,2,1,1,4,0,25.192227392326153
3,199,1,1,1,1,2,8,7,37.596419358698085
1,82,2,1,1,0,0,9,4,13.166584185552841
3,133,1,2,0,1,2,2,4,13.84992607022055
5,163,2,1,2,2,2,11,0,24.985621502958022
5,68,2,1,0,2,0,9,2,22.041565286569927
2,72,1,2,0,2,2,5,7,10.29147425952549
5,168,2,0,2,1,0,1,0,23.427680236872728
1,69,0,2,0,1,0,1,6,7.9860413537345085
3,158,1,0,1,1,1,4,6,26.000787102174673
2,96,1,0,1,2,2,9,2,13.945582661184215
5,111,1,1,1,0,0,6,7,21.517123134147017
4,161,2,2,0,1,0,7,0,35.700353801404965
6,174,2,2,0,1,1,3,3,31.754873076954347
1,101,2,0,0,1,2,12,5,9.97515497916152
6,189,2,2,2,0,0,7,7,25.961742136681142
7,128,1,0,2,0,1,12,0,47.63047021008226
4,132,2,2,2,0,2,10,7,18.438533237529803
3,57,0,0,2,1,1,4,1,19.981392720833586
6,120,2,1,1,2,0,8,3,25.386100422755533
3,90,0,2,1,0,2,3,6,18.854157537163818
1,109,1,2,1,0,1,7,4,10.677338885389148
3,196,1,2,1,0,2,6,2,19.413987278157073
5,109,0,1,2,0,1,12,6,47.573981360064096
5,136,1,1,1,1,1,5,6,18.318249939167238
4,97,1,2,0,0,2,12,6,12.440982818746082
4,97,1,0,0,0,1,8,7,14.559896583553583
5,59,0,2,0,2,1,8,3,16.677556313085017
3,125,2,1,0,1,2,2,4,21.537001353094873
6,156,1,2,1,1,2,9,5,35.91250787832824
2,70,0,2,1,0,0,6,7,12.446337744949027
3,59,2,2,2,2,2,9,5,14.900030131486497
3,115,0,1,0,1,0,2,4,19.807167461712055
2,67,2,2,2,0,1,6,6,9.217618805084978
3,68,1,2,1,2,1,2,0,35.03662163445482
6,78,2,0,2,2,2,8,5,19.304070414194392
3,117,1,1,1,0,2,9,4,15.158409289932395
5,132,1,1,1,0,0,5,2,21.39119891157892
6,99,2,2,1,0,0,4,4,23.545553420556438
5,166,1,2,0,2,0,6,1,16.496896922640204
7,171,2,2,1,2,0,5,6,30.027986884330936
5,129,2,2,0,0,2,8,5,19.42270100372252
3,128,0,2,1,1,0,2,5,20.098961689291237
7,141,0,2,1,2,2,3,7,28.954524625165295
5,131,0,0,2,2,0,5,0,20.911473519633432
4,169,1,1,2,1,2,11,3,21.618417760631164
2,138,2,2,1,0,0,7,3,16.47066767674871
4,134,0,1,1,1,2,11,0,21.99416403972488
2,162,2,2,1,1,2,2,0,17.274553086674935
4,147,1,0,0,2,0,12,3,17.837435107702664
1,178,2,0,2,2,2,2,5,15.572061284667093
3,176,1,1,1,2,1,5,3,20.20633564121809
2,184,2,1,0,2,0,10,1,22.909322053633456
6,65,0,1,1,2,2,10,3,24.96380780296147
2,70,1,0,2,0,1,9,3,8.946120787974108
5,71,1,2,2,0,2,12,2,14.106755389427864
7,111,1,1,1,0,2,5,0,25.5145081990609
6,196,1,1,1,0,0,3,3,27.65428387944995
2,152,0,2,0,1,1,12,3,38.48514995837936
5,121,2,2,1,0,0,3,2,24.248045927090903
3,64,2,0,1,2,1,4,0,20.16173092013016
1,57,1,1,2,0,2,9,4,9.785380593635084
4,102,0,1,0,1,0,4,5,19.964897721037357
1,152,1,2,2,0,0,3,4,10.666437622476868
2,174,0,2,0,0,0,1,3,17.57134808544834
7,183,2,0,0,1,1,11,5,45.732532556600624
4,99,0,2,2,0,1,4,0,22.634441773111405
6,165,2,2,0,1,1,2,2,45.715677739784944
1,131,1,0,1,1,1,8,1,29.634350095775023
1,69,0,0,1,1,2,11,5,11.556608282224012
4,198,1,1,0,0,2,5,6,21.389917312610756
7,183,1,0,2,0,0,11,4,24.09114382807192
1,168,2,0,1,1,2,8,7,37.87868700652383
7,201,1,2,2,1,2,1,1,26.317544880893514
3,64,2,0,0,2,2,3,1,9.92504248141083
5,163,0,1,0,1,2,9,5,40.357854125287005
4,81,0,0,1,1,1,2,1,42.73516888961493
3,84,0,1,1,2,0,11,4,15.673209972046024
1,85,2,1,1,2,2,4,1,14.15121730125959
4,72,0,2,2,2,0,10,6,17.843638558217695
7,174,1,0,1,1,2,2,3,27.40466039132458
6,153,0,2,2,0,0,10,3,23.42695015193972
1,154,2,1,0,2,1,6,2,17.252989389713022
7,86,0,2,2,2,1,11,6,39.30200417854657
3,148,0,1,0,2,0,12,6,19.994376875901615
5,52,1,1,1,1,2,7,2,31.12473361579728
5,157,0,2,0,2,2,3,4,22.473621788547064
2,165,2,2,2,2,2,7,2,16.070615555478803
3,173,2,1,0,2,1,11,0,40.86342175214171
2,64,0,2,2,0,1,8,1,8.705491615710336
3,103,0,0,2,2,0,1,1,16.724194607558946
6,94,2,1,0,2,0,5,1,27.947433532862714
7,198,2,2,0,2,1,9,0,28.697779682952397
2,146,2,2,2,2,2,5,4,18.97917718335801
6,137,0,1,0,1,1,9,6,38.784585861332246
4,175,0,2,1,1,1,2,2,48.2086063863926
3,118,0,1,2,2,0,10,5,17.173227804355193
1,101,1,1,2,1,2,9,4,24.047540217065364
1,71,0,2,1,1,1,2,6,36.50320999470438
2,165,2,2,1,1,0,2,3,17.982392046427204
6,90,2,2,0,2,1,11,5,37.19686945412628
6,59,2,0,2,2,0,5,3,18.88803001118206
7,148,0,1,1,2,2,5,7,27.757315859284496
6,110,0,1,2,1,0,6,2,38.22614126577179
7,117,0,1,2,1,0,8,6,46.29223277249495
3,114,2,2,1,2,1,2,6,44.068275203675704
6,120,0,0,0,2,2,3,2,21.71339940171011
7,172,0,0,1,0,0,11,7,31.223662700710328
5,81,0,1,2,1,0,9,1,31.455280444709402
7,101,0,0,2,2,0,5,6,23.862823003342854
1,107,2,1,1,2,1,2,0,38.78586639963609
2,143,1,0,0,1,1,12,4,39.27923058720368
2,65,2,2,2,2,1,6,4,10.909435716191872
5,79,2,1,2,0,2,10,4,22.47612020232471
7,50,2,2,0,0,0,10,1,20.511409626907934
6,70,1,2,0,2,2,5,1,16.381772817413264
1,171,0,0,1,0,2,1,0,19.03312795515913
1,78,2,0,2,0,1,9,5,8.889638893482925
2,175,0,0,0,0,1,12,5,41.37614646226732
5,171,1,1,0,2,0,2,6,22.47129271827543
4,88,2,1,2,0,0,10,4,20.573270530983873
5,59,1,1,1,0,1,1,2,41.358209766382274
4,200,1,2,0,2,1,11,5,37.022736491613756
4,63,1,1,1,2,2,4,7,14.886548107462234
7,178,2,1,1,0,0,3,4,31.701095038974632
6,148,2,0,2,2,1,5,7,23.946403440896038
7,72,2,0,2,2,0,10,1,19.645449708722726
4,126,0,0,0,1,2,4,3,19.357905858063813
4,82,1,0,2,0,1,6,2,12.421165629949712
4,123,0,1,1,2,2,5,0,21.437579697383395
1,188,1,1,1,1,1,9,3,28.612287260050685
1,51,0,0,0,0,2,6,0,8.047285962332593
1,116,1,1,0,0,0,4,3,15.198217552326204
2,190,1,2,1,2,0,8,4,17.414979321367056
5,116,0,0,1,2,0,2,2,19.809675286870586
4,117,2,1,1,1,0,7,1,39.06975636074433
6,196,1,1,1,0,0,1,3,26.67212088080865
3,65,2,1,1,0,1,8,5,15.795567668419016
3,67,2,2,0,1,2,5,6,15.729749372820475
2,164,1,1,0,0,1,7,7,19.123364043346875
2,179,2,2,1,1,0,4,3,19.302842416655242
4,120,1,1,0,1,2,5,0,17.623737968386852
4,74,1,0,0,2,0,9,2,13.90322155944069
4,145,0,2,1,0,0,11,2,20.988733171069086
1,89,1,0,0,2,1,11,5,25.728570840750926
3,194,2,0,1,0,0,8,5,23.921653702463036
7,121,2,2,2,2,0,7,5,26.815913812083764
5,58,0,1,1,1,2,4,3,19.106643818827393
7,71,2,0,2,1,0,2,1,22.398581262961763
5,172,2,0,1,2,2,8,6,25.19960849100352
6,105,1,0,0,2,0,9,0,18.217711531770217
2,51,2,1,0,1,1,5,3,15.390745155837214
7,139,0,0,0,1,1,7,2,42.92981592804213
3,156,1,1,2,1,0,11,1,17.518027687642924
3,166,2,1,2,0,1,11,1,40.45776319552366
5,144,0,1,1,1,2,2,3,24.008157946973203
6,51,2,2,2,1,2,7,7,34.827215718855356
4,64,1,0,2,1,0,12,3,12.717474547033476
6,60,0,1,1,1,0,7,1,36.48025417604041
4,119,0,1,1,1,0,12,0,20.58404934507191
4,133,0,2,0,0,1,9,3,17.58442671711201
7,104,1,1,0,0,2,12,4,23.040493169016734
1,145,2,2,0,2,1,1,2,38.58291533397559
1,68,1,2,1,2,1,12,0,32.002015801899056
4,51,1,0,0,1,0,8,7,27.260101368468256
5,197,2,1,2,2,0,6,5,27.6182731218752
5,162,2,2,2,2,0,1,3,23.940643503587463
1,127,0,2,2,2,1,10,1,13.7531330895563
1,120,2,0,0,1,1,8,2,28.2820952935381
5,52,0,1,1,1,0,7,6,37.71691299153338
4,166,2,1,2,0,1,12,6,47.64074012192673
2,181,0,2,1,0,0,12,6,18.859845953339036
2,103,0,2,2,2,1,3,0,18.703466840694873
4,67,0,2,0,0,0,4,5,14.287705468832783
6,200,2,1,0,0,0,4,3,28.796948707341354
1,63,1,2,0,0,0,2,4,8.097967777110597
3,79,2,1,2,1,0,10,6,16.46865808743457
6,67,2,0,0,1,2,11,1,20.430251343429898
7,127,2,0,1,2,1,4,3,35.522211037675206
3,74,2,1,0,0,1,3,5,19.870823935181445
7,102,0,0,0,2,2,11,7,22.66024031256951
6,179,0,0,2,1,1,3,3,30.35374847596907
4,60,1,0,2,0,0,2,2,13.34285655812892
3,190,2,2,2,2,1,4,4,28.72262038500166
3,100,1,2,0,0,1,5,2,12.192206594350903
1,101,2,0,0,0,0,9,4,10.876209654348909
5,88,0,2,1,1,1,3,7,28.160330160077446
2,139,1,1,1,0,0,7,4,17.2122215274671
5,200,1,1,1,1,2,12,3,25.24910734472198
4,89,1,0,0,1,2,6,3,24.906066259750315
3,137,1,0,2,2,1,5,0,14.527070305149191
6,146,0,0,2,0,0,3,4,23.84020904918456
7,175,0,1,0,1,1,8,5,49.14810484507084
1,129,1,2,2,2,1,11,4,29.989901312929874
6,147,0,1,0,0,2,7,3,25.71951056797185
7,120,1,0,2,0,2,11,7,21.05577200777491
4,130,0,2,0,2,1,6,1,18.156891164504877
3,110,1,2,2,1,2,4,7,14.58223351947078
3,63,2,2,0,0,1,8,4,12.960635628600222
7,166,1,0,2,0,1,2,1,48.24412847219635
7,57,1,0,1,1,1,1,5,46.44443838052629
1,85,1,0,0,0,0,10,1,5.849183252196424
4,180,0,2,2,2,0,7,2,22.631740203144364
3,144,1,2,2,2,0,12,7,14.218968950920123
3,75,0,2,1,1,0,5,6,19.377994283439975
3,127,0,1,0,1,1,3,4,26.890889193390915
3,123,1,2,2,1,2,5,0,13.857412469281579
7,65,0,0,0,0,0,3,0,20.860657074602585
3,201,2,0,1,1,1,12,5,42.70882049297261
2,170,1,2,0,2,1,11,6,31.49418596964332
3,150,0,1,1,2,0,6,2,20.6954720870611
7,120,0,1,1,1,0,9,7,37.94927317207609
7,150,2,2,2,0,1,11,3,43.64933968483043
4,195,2,0,2,0,1,5,3,21.63132234732999
2,73,1,2,2,0,2,3,3,8.395055269790092
6,164,2,2,0,2,2,1,7,26.082628394797023
7,148,0,0,1,1,2,7,0,45.076040005517605
2,127,0,0,1,2,2,5,3,15.805603645881378
3,71,0,1,1,2,1,9,4,18.229020579399005
4,54,1,2,2,1,2,5,7,10.437565093572644
3,113,2,1,0,2,2,8,7,15.416801032770618
4,185,1,2,1,1,1,6,7,34.97858425540352
1,89,0,1,2,2,2,2,7,12.593755836840941
3,171,2,0,1,2,1,6,6,21.79853356144048
5,92,2,2,2,2,2,2,1,23.2261328831258
7,54,1,1,0,2,2,10,1,21.9154062031512
2,107,2,1,0,0,0,9,7,16.523327795795964
2,194,2,2,0,1,2,11,6,17.379839854314355
2,65,0,1,0,0,1,11,1,32.71839115752055
5,157,0,0,1,1,1,9,4,38.14542344836319
4,106,2,2,1,1,0,10,6,20.346676332746974
7,149,1,2,0,0,2,2,3,22.675017623969428
3,58,2,0,0,1,0,12,2,13.564424134572857
1,175,1,0,0,2,2,12,0,11.196912202046228
2,168,1,2,0,2,2,9,0,13.87482154911153
6,176,0,1,1,0,0,2,0,28.154782624719456
7,51,2,1,2,2,1,8,1,24.15615215418253
2,55,0,2,0,0,1,7,1,9.712250688436802
2,100,0,1,1,0,0,3,2,16.897648527158456
6,104,1,2,1,1,2,10,5,21.677370972559185
4,51,2,1,0,0,0,2,0,16.55221316632417
1,80,1,1,1,1,2,1,3,13.409773229437986
4,68,1,1,0,0,1,4,7,21.437712421511993
1,198,1,1,0,2,0,3,6,16.4705624096953
2,157,2,1,2,0,0,2,5,19.833957848462042
4,78,2,2,0,2,0,4,5,15.870859582702879
6,141,1,1,2,2,2,10,2,23.078518871284224
1,102,2,1,1,0,1,7,5,14.80271854106092
5,191,1,2,0,2,0,3,5,22.749673095309525
2,130,0,2,2,2,2,1,4,13.680506610871118
3,126,0,2,1,2,0,11,5,22.81024631382637
3,118,2,2,1,1,0,6,3,30.58935264810041
1,81,2,0,2,1,2,6,6,25.118072189762792
3,83,2,0,0,1,0,3,4,11.721846701941221
4,122,0,2,0,0,2,12,0,18.93873627222021
4,136,1,2,0,1,2,4,1,16.171227159008648
1,119,2,1,2,0,1,11,4,36.58541216795382
2,173,2,1,0,0,0,3,4,19.682928067156737
5,72,2,0,1,2,1,2,7,42.892455198588166
4,194,1,2,1,2,2,3,4,22.058199191268084
2,163,0,0,1,2,0,3,0,18.996972841011218
1,169,2,0,2,2,0,9,4,13.462998886760627
3,141,1,0,1,0,2,6,5,18.006374378847486
4,160,2,2,1,0,2,11,2,26.232721268526998
7,165,0,0,1,1,0,4,5,29.382776790342422
4,131,0,1,2,0,2,6,3,21.847142580361886
3,77,0,1,2,0,2,5,7,18.655709413831385
2,192,2,1,1,0,2,10,5,19.89508109587343
2,154,0,0,1,2,0,1,3,22.40817841169015
6,155,2,2,1,1,2,11,3,24.373875303637636
3,105,2,0,1,1,2,1,7,18.259718751651597
5,184,0,2,2,1,2,6,0,31.988610791013873
4,195,0,1,2,0,2,5,0,26.904695659903492
5,147,0,1,1,0,0,3,2,26.74894272007164
1,111,2,0,0,1,2,2,4,13.500869908611833
5,137,0,1,0,0,1,6,3,24.056397716252338
7,159,1,0,1,0,0,5,4,25.12218742555853
6,71,0,0,0,2,0,7,2,21.320973588426448
4,178,0,0,2,1,0,2,5,20.817042489710513
4,130,1,0,0,0,2,8,1,16.564161330789446
1,73,0,2,2,2,2,5,1,9.996448361697565
1,65,1,2,1,2,0,7,2,9.835102093447919
2,160,0,2,2,1,1,11,3,35.823666236267535
7,93,2,1,2,2,0,8,1,28.12015945993165
1,64,1,2,0,2,0,5,5,6.265592018522993
7,124,0,0,0,2,1,10,3,23.870370716142983
3,172,2,2,0,0,1,6,2,18.45623462163493
2,86,2,2,0,1,0,11,3,12.241023573635795
3,182,1,1,1,2,1,4,2,25.762100705272363
6,179,2,0,0,2,2,12,3,25.165570414524858
2,182,1,2,0,1,2,8,5,30.293752696924187
6,74,2,1,0,2,1,5,2,22.029953446314494
3,94,0,1,0,2,0,11,5,19.361797979351024
7,156,0,1,0,2,2,4,1,29.404314316710195
6,149,1,0,1,1,2,8,3,39.655304504613284
7,187,1,1,0,2,2,10,0,27.27978194106965
5,129,1,2,0,1,0,2,4,20.459544764910376
2,158,2,2,1,2,2,11,5,17.583869647695874
3,160,1,2,2,0,2,8,3,16.33968598423779
6,124,0,2,1,2,2,4,6,25.98639684850505
1,142,2,1,0,2,0,9,6,16.874375291653948
2,117,0,0,0,1,2,4,2,13.178501512629525
5,74,1,0,1,0,2,6,6,17.008368113939564
7,103,2,0,2,1,2,12,3,23.25194218228384
6,106,2,2,1,2,2,4,4,27.806920487133404
3,148,0,1,2,0,0,2,3,21.166151317158093
1,150,1,0,0,0,0,6,1,8.48731355371641
3,155,1,2,2,0,0,7,3,14.836413271945881
1,98,0,1,1,2,2,6,6,16.0696427015943
7,157,2,1,2,0,0,9,4,29.00742708352911
4,131,2,1,0,2,0,7,1,21.30457088763915
7,138,2,1,1,0,0,2,6,28.595905942616266
6,201,1,0,1,0,0,6,2,23.39833157134252
6,75,0,1,0,1,1,7,2,38.50605610632695
2,191,1,1,0,2,1,12,1,42.328768934635214
3,113,1,2,1,1,2,3,7,13.945462482317694
2,100,2,1,0,2,1,10,7,15.196209647659964
5,116,1,2,0,2,0,7,0,17.583776144383698
3,136,1,2,2,1,0,11,3,13.344735078952468
7,160,0,1,2,2,1,11,7,47.24715951239183
2,140,1,2,1,2,2,2,5,13.014618264185005
5,132,2,1,0,2,0,12,4,22.798457760422686
7,192,0,0,1,2,0,3,6,31.25535011009093
7,153,0,1,2,0,0,8,3,29.85301274830675
3,197,1,2,2,0,2,8,0,19.491383390929585
4,105,1,0,0,1,1,2,7,39.46356155483217
6,142,1,0,2,0,1,5,7,19.004998445968056
6,121,0,2,2,1,0,3,6,20.176600672906307
1,198,0,2,1,1,1,4,0,22.771049518861467
2,73,2,2,1,0,1,3,2,19.32130746015318
7,169,1,2,1,0,1,1,2,51.07926790516946
7,81,1,0,1,1,1,10,2,22.066266288829567
1,121,2,1,2,2,2,3,1,16.74587355961089
5,176,2,0,2,0,1,5,6,23.176153345039392
4,65,0,1,0,2,2,3,1,19.233985096112857
3,176,1,0,0,0,0,11,3,13.511250075806954
3,199,0,1,0,1,0,1,5,22.480106341461678
2,169,1,1,2,2,1,7,6,15.056928287615417
4,102,1,0,1,1,0,9,4,26.469208031958573
6,192,2,0,2,1,0,9,1,38.229446571418535
4,52,2,1,2,1,0,8,7,35.353382058513624
2,133,2,0,0,2,2,6,0,14.164101271089127
7,63,0,1,0,1,0,2,0,22.433402865659353
3,59,0,0,0,1,1,11,5,30.153603105086475
6,71,2,2,2,0,2,12,5,20.997030797839724
6,194,0,1,0,1,2,6,3,42.29596414041368
5,105,2,2,1,2,1,1,4,45.362506246080066
3,51,1,0,2,0,0,7,5,10.807566129060294
7,57,1,1,0,1,2,2,7,19.660911591299243
7,163,0,2,1,2,1,8,1,28.16493092540707
2,114,0,1,0,1,2,3,7,17.81761440776086
4,131,0,0,1,2,2,2,4,21.600555960955656
6,95,0,1,2,0,1,1,6,48.73010850959865
6,199,0,2,2,2,1,4,3,30.446643131741833
3,191,0,1,1,1,0,6,6,37.206214864391875
6,112,0,0,2,2,0,9,4,21.661501608383578
5,97,1,2,1,0,2,5,6,17.151439678572597
1,101,0,1,2,2,2,9,6,12.843683998345977
5,189,1,1,2,1,0,10,4,28.179828244799914
4,165,1,0,2,2,1,8,4,17.52035268463529
5,159,1,0,0,0,1,11,0,38.657381755887606
3,63,1,1,1,2,2,7,0,11.972793360785948
1,172,1,0,0,0,1,10,5,13.31162427947594
3,66,1,0,2,2,0,5,5,11.646500796661392
7,184,1,2,2,2,1,7,1,23.679597813460692
5,103,0,0,1,0,1,4,7,27.226791288040932
6,104,0,0,1,1,0,5,6,23.33940253506393
5,88,2,2,2,0,0,9,6,16.29450922822441
3,183,2,2,0,2,2,6,2,19.27983174638621
5,163,0,0,0,1,0,4,5,22.655389348809926
5,70,0,1,2,1,0,4,1,20.759588344857246
2,68,1,2,1,1,0,12,4,7.509367790719725
2,112,2,0,2,0,1,2,7,38.105273314324165
2,80,0,1,1,0,2,1,6,14.795601413586658
2,90,2,1,2,1,2,12,1,16.69860912695727
1,109,1,1,1,0,0,5,7,13.760367797393382
5,170,0,1,2,0,2,6,5,28.094280829251325
3,168,1,1,1,2,1,11,0,36.94031314936958
7,86,0,0,0,0,0,1,5,23.221709557872888
3,61,2,0,0,2,0,1,3,13.423787536538663
7,118,0,0,1,2,2,2,1,25.68142199065579
7,102,0,2,1,0,1,5,4,24.598060625242052
5,64,0,2,0,1,2,1,7,17.840405715016253
3,71,1,1,1,1,2,10,1,15.326076127055057
4,134,2,1,0,2,1,12,0,45.32288677284028
3,157,2,0,2,0,1,8,2,16.13740568237614
6,131,1,1,0,2,2,6,5,21.20273218037531
7,85,0,1,2,0,2,2,0,24.57403913385284
3,107,2,2,1,0,1,2,1,44.8655453955328
4,51,1,2,1,1,2,3,4,11.604105424975348
7,122,0,1,2,0,1,5,0,27.453034464201096
4,196,1,2,2,2,2,3,4,20.9124541665464
2,72,0,2,1,0,1,8,2,13.234287859789877
4,142,1,2,2,0,0,1,7,17.366417036728812
6,90,1,0,2,2,1,11,7,36.096446857642626
3,193,2,2,2,0,1,1,5,44.53861814708584
4,77,2,0,2,2,2,6,0,19.53038488213498
2,151,1,2,1,2,0,3,7,14.785288312867696
2,119,2,2,0,0,2,9,7,13.01144515017727
1,122,2,0,2,0,1,5,7,13.150490935239397
1,50,1,1,1,0,2,8,3,9.514257814290843
5,189,0,0,2,0,1,4,6,28.866117221876916
3,137,0,2,1,1,0,10,6,21.90084378365184
4,78,1,0,2,1,2,5,2,14.89783737230589
2,78,1,2,0,0,2,6,2,8.948206798073663
2,108,2,0,0,0,2,8,5,10.372290560828214
2,192,1,1,2,2,1,6,4,19.831313932575192
4,175,2,0,2,0,0,3,4,20.82510923217948
1,160,0,2,0,2,1,10,1,13.343251709311422
3,194,0,2,2,1,1,10,2,20.600196219446083
4,50,2,0,0,0,0,7,5,15.922040819733223
3,123,2,1,2,2,2,3,4,19.064542214248654
6,91,2,1,0,2,1,6,6,22.876525033835215
4,113,2,2,1,0,1,4,6,25.056542135240182
